product_class,Month,sales_volume
C1030,4/1/2016,89401
C1030,5/1/2016,93475
C1030,6/1/2016,86928
C1030,7/1/2016,98590
C1030,8/1/2016,92526
C1030,9/1/2016,87321
C1030,10/1/2016,94571
C1030,11/1/2016,94919
C1030,12/1/2016,468487
C1030,1/1/2017,80814
C1030,2/1/2017,86434
C1030,3/1/2017,94147
C1030,4/1/2017,98451
C1030,5/1/2017,103393
C1030,6/1/2017,99713
C1030,7/1/2017,105973
C1032,1/1/2013,139074
C1032,2/1/2013,132949
C1032,3/1/2013,151906
C1032,4/1/2013,138062
C1032,5/1/2013,146914
C1032,6/1/2013,148292
C1032,7/1/2013,147390
C1032,8/1/2013,149418
C1032,9/1/2013,145083
C1032,10/1/2013,160416
C1032,11/1/2013,143407
C1032,12/1/2013,213723
C1032,1/1/2014,140999
C1032,2/1/2014,133851
C1032,3/1/2014,158561
C1032,4/1/2014,143503
C1032,5/1/2014,144641
C1032,6/1/2014,141427
C1032,7/1/2014,144634
C1032,8/1/2014,150241
C1032,9/1/2014,145689
C1032,10/1/2014,171481
C1032,11/1/2014,155465
C1032,12/1/2014,222342
C1032,1/1/2015,153205
C1032,2/1/2015,140581
C1032,3/1/2015,160187
C1032,4/1/2015,153408
C1032,5/1/2015,159850
C1032,6/1/2015,149355
C1032,7/1/2015,158966
C1032,8/1/2015,166216
C1032,9/1/2015,153697
C1032,10/1/2015,331065
C1032,11/1/2015,304234
C1032,12/1/2015,419073
C1032,1/1/2016,319600
C1032,2/1/2016,289056
C1032,3/1/2016,313036
C1032,4/1/2016,318167
C1032,5/1/2016,313636
C1032,6/1/2016,292829
C1032,7/1/2016,311453
C1032,8/1/2016,286860
C1032,9/1/2016,283145
C1032,10/1/2016,320260
C1032,11/1/2016,317367
C1032,12/1/2016,439911
C1032,1/1/2017,311469
C1032,2/1/2017,290855
C1032,3/1/2017,338723
C1032,4/1/2017,358720
C1032,5/1/2017,324626
C1032,6/1/2017,324061
C1032,7/1/2017,342338
C1033,1/1/2013,106
C1033,2/1/2013,126
C1033,3/1/2013,144
C1033,4/1/2013,136
C1033,5/1/2013,133
C1033,6/1/2013,136
C1033,7/1/2013,127
C1033,8/1/2013,138
C1033,9/1/2013,141
C1033,10/1/2013,191
C1033,11/1/2013,305
C1033,12/1/2013,643
C1033,1/1/2014,402
C1033,2/1/2014,363
C1033,3/1/2014,486
C1033,4/1/2014,286
C1033,5/1/2014,69
C1033,6/1/2014,37
C1033,7/1/2014,7
C1033,8/1/2014,7
C1033,9/1/2014,1
C1033,11/1/2014,1
C1033,12/1/2014,442
C1033,1/1/2015,513
C1033,2/1/2015,573
C1033,3/1/2015,649
C1033,4/1/2015,459
C1033,5/1/2015,554
C1033,6/1/2015,489
C1033,7/1/2015,434
C1033,8/1/2015,424
C1033,9/1/2015,422
C1033,10/1/2015,328
C1033,11/1/2015,319
C1033,12/1/2015,691
C1033,1/1/2016,661
C1033,2/1/2016,299
C1033,3/1/2016,257
C1033,4/1/2016,491
C1033,5/1/2016,377
C1033,6/1/2016,340
C1033,7/1/2016,399
C1033,8/1/2016,458
C1033,9/1/2016,691
C1033,10/1/2016,558
C1033,11/1/2016,638
C1033,12/1/2016,1014
C1033,1/1/2017,785
C1033,2/1/2017,708
C1033,3/1/2017,601
C1033,4/1/2017,527
C1033,5/1/2017,493
C1033,6/1/2017,465
C1033,7/1/2017,441
C1034,1/1/2013,174896
C1034,2/1/2013,171435
C1034,3/1/2013,199724
C1034,4/1/2013,192055
C1034,5/1/2013,206386
C1034,6/1/2013,209678
C1034,7/1/2013,198166
C1034,8/1/2013,201004
C1034,9/1/2013,202021
C1034,10/1/2013,205828
C1034,11/1/2013,206300
C1034,12/1/2013,249579
C1034,1/1/2014,211874
C1034,2/1/2014,197776
C1034,3/1/2014,226430
C1034,4/1/2014,204543
C1034,5/1/2014,217585
C1034,6/1/2014,219623
C1034,7/1/2014,227547
C1034,8/1/2014,234910
C1034,9/1/2014,227484
C1034,10/1/2014,229565
C1034,11/1/2014,246056
C1034,12/1/2014,281116
C1034,1/1/2015,225680
C1034,2/1/2015,211609
C1034,3/1/2015,245793
C1034,4/1/2015,226515
C1034,5/1/2015,242252
C1034,6/1/2015,223602
C1034,7/1/2015,233938
C1034,8/1/2015,255259
C1034,9/1/2015,238584
C1034,10/1/2015,401500
C1034,11/1/2015,407620
C1034,12/1/2015,502151
C1034,1/1/2016,437582
C1034,2/1/2016,403106
C1034,3/1/2016,435063
C1034,4/1/2016,591056
C1034,5/1/2016,498652
C1034,6/1/2016,404472
C1034,7/1/2016,443084
C1034,8/1/2016,413053
C1034,9/1/2016,412309
C1034,10/1/2016,444089
C1034,11/1/2016,469739
C1034,12/1/2016,529866
C1034,1/1/2017,487938
C1034,2/1/2017,430866
C1034,3/1/2017,473905
C1034,4/1/2017,469295
C1034,5/1/2017,474854
C1034,6/1/2017,467239
C1034,7/1/2017,530534
C1035,1/1/2013,11375
C1035,2/1/2013,9964
C1035,3/1/2013,10860
C1035,4/1/2013,10367
C1035,5/1/2013,10916
C1035,6/1/2013,10637
C1035,7/1/2013,12349
C1035,8/1/2013,10890
C1035,9/1/2013,10454
C1035,10/1/2013,10344
C1035,11/1/2013,10492
C1035,12/1/2013,11401
C1035,1/1/2014,11893
C1035,2/1/2014,10670
C1035,3/1/2014,11523
C1035,4/1/2014,10474
C1035,5/1/2014,9817
C1035,6/1/2014,9847
C1035,7/1/2014,9552
C1035,8/1/2014,9868
C1035,9/1/2014,11669
C1035,10/1/2014,12582
C1035,11/1/2014,11041
C1035,12/1/2014,2799
C1035,1/1/2015,11568
C1035,2/1/2015,9882
C1035,3/1/2015,16143
C1035,4/1/2015,7264
C1035,5/1/2015,5464
C1035,6/1/2015,6712
C1035,7/1/2015,5516
C1035,8/1/2015,7196
C1035,9/1/2015,10062
C1035,10/1/2015,9244
C1035,11/1/2015,9150
C1035,12/1/2015,10042
C1035,1/1/2016,11574
C1035,2/1/2016,8634
C1035,3/1/2016,8971
C1035,4/1/2016,10843
C1035,5/1/2016,12931
C1035,6/1/2016,12316
C1035,7/1/2016,13420
C1035,8/1/2016,10235
C1035,9/1/2016,9068
C1035,10/1/2016,9683
C1035,11/1/2016,9584
C1035,12/1/2016,10515
C1035,1/1/2017,10854
C1035,2/1/2017,9485
C1035,3/1/2017,10732
C1035,4/1/2017,9034
C1035,5/1/2017,7826
C1035,6/1/2017,10106
C1035,7/1/2017,5040
C1036,1/1/2013,0
C1036,2/1/2013,31546
C1036,3/1/2013,42705
C1036,4/1/2013,42283
C1036,5/1/2013,44397
C1036,6/1/2013,47741
C1036,7/1/2013,45111
C1036,8/1/2013,46350
C1036,9/1/2013,49590
C1036,10/1/2013,51771
C1036,11/1/2013,55097
C1036,12/1/2013,110844
C1036,1/1/2014,47763
C1036,2/1/2014,48307
C1036,3/1/2014,54724
C1036,4/1/2014,49238
C1036,5/1/2014,51402
C1036,6/1/2014,57000
C1036,7/1/2014,59123
C1036,8/1/2014,65909
C1036,9/1/2014,68338
C1036,10/1/2014,64301
C1036,11/1/2014,71319
C1036,12/1/2014,118937
C1036,1/1/2015,55177
C1036,2/1/2015,53116
C1036,3/1/2015,65827
C1036,4/1/2015,62456
C1036,5/1/2015,70276
C1036,6/1/2015,65384
C1036,7/1/2015,62646
C1036,8/1/2015,66737
C1036,9/1/2015,66048
C1036,10/1/2015,65266
C1036,11/1/2015,66456
C1036,12/1/2015,138979
C1036,1/1/2016,58878
C1036,2/1/2016,52952
C1036,3/1/2016,59702
C1036,4/1/2016,64958
C1036,5/1/2016,70523
C1036,6/1/2016,62186
C1036,7/1/2016,62715
C1036,8/1/2016,59415
C1036,9/1/2016,62031
C1036,10/1/2016,79939
C1036,11/1/2016,70372
C1036,12/1/2016,167556
C1036,1/1/2017,76937
C1036,2/1/2017,58252
C1036,3/1/2017,68175
C1036,4/1/2017,68279
C1036,5/1/2017,73794
C1036,6/1/2017,70965
C1036,7/1/2017,77860
C1038,1/1/2013,14212
C1038,2/1/2013,11424
C1038,3/1/2013,13432
C1038,4/1/2013,13078
C1038,5/1/2013,14356
C1038,6/1/2013,17142
C1038,7/1/2013,17377
C1038,8/1/2013,13449
C1038,9/1/2013,10185
C1038,10/1/2013,10455
C1038,11/1/2013,11432
C1038,12/1/2013,31873
C1038,1/1/2014,11997
C1038,2/1/2014,9787
C1038,3/1/2014,9037
C1038,4/1/2014,7863
C1038,5/1/2014,9472
C1038,6/1/2014,14928
C1038,7/1/2014,23856
C1038,8/1/2014,26547
C1038,9/1/2014,19960
C1038,10/1/2014,18338
C1038,11/1/2014,21364
C1038,12/1/2014,45749
C1038,1/1/2015,12426
C1038,2/1/2015,12485
C1038,3/1/2015,15622
C1038,4/1/2015,15469
C1038,5/1/2015,17695
C1038,6/1/2015,14329
C1038,7/1/2015,14573
C1038,8/1/2015,17184
C1038,9/1/2015,15990
C1038,10/1/2015,17959
C1038,11/1/2015,14598
C1038,12/1/2015,32284
C1038,1/1/2016,11957
C1038,2/1/2016,12719
C1038,3/1/2016,13801
C1038,4/1/2016,15707
C1038,5/1/2016,15949
C1038,6/1/2016,13253
C1038,7/1/2016,14066
C1038,8/1/2016,13801
C1038,9/1/2016,12980
C1038,10/1/2016,13319
C1038,11/1/2016,16821
C1038,12/1/2016,42011
C1038,1/1/2017,17092
C1038,2/1/2017,11680
C1038,3/1/2017,17091
C1038,4/1/2017,19244
C1038,5/1/2017,18969
C1038,6/1/2017,18513
C1038,7/1/2017,23531
C1039,1/1/2013,13270
C1039,2/1/2013,16901
C1039,3/1/2013,21133
C1039,4/1/2013,16743
C1039,5/1/2013,21890
C1039,6/1/2013,22862
C1039,7/1/2013,20870
C1039,8/1/2013,21021
C1039,9/1/2013,20114
C1039,10/1/2013,23569
C1039,11/1/2013,25809
C1039,12/1/2013,83168
C1039,1/1/2014,29708
C1039,2/1/2014,19642
C1039,3/1/2014,37186
C1039,4/1/2014,25870
C1039,5/1/2014,29458
C1039,6/1/2014,22997
C1039,7/1/2014,6745
C1039,8/1/2014,2710
C1039,9/1/2014,14329
C1039,10/1/2014,26019
C1039,11/1/2014,37752
C1039,12/1/2014,120080
C1039,1/1/2015,28131
C1039,2/1/2015,25009
C1039,3/1/2015,31070
C1039,4/1/2015,28458
C1039,5/1/2015,33466
C1039,6/1/2015,36447
C1039,7/1/2015,36209
C1039,8/1/2015,37158
C1039,9/1/2015,32931
C1039,10/1/2015,41850
C1039,11/1/2015,37883
C1039,12/1/2015,121995
C1039,1/1/2016,28857
C1039,2/1/2016,24857
C1039,3/1/2016,27605
C1039,4/1/2016,30889
C1039,5/1/2016,39007
C1039,6/1/2016,28379
C1039,7/1/2016,28171
C1039,8/1/2016,24838
C1039,9/1/2016,24012
C1039,10/1/2016,31377
C1039,11/1/2016,37134
C1039,12/1/2016,141275
C1039,1/1/2017,29449
C1039,2/1/2017,25728
C1039,3/1/2017,21273
C1039,4/1/2017,26000
C1039,5/1/2017,28143
C1039,6/1/2017,24427
C1039,7/1/2017,23530
C1040,1/1/2013,305660
C1040,2/1/2013,333989
C1040,3/1/2013,477276
C1040,4/1/2013,543071
C1040,5/1/2013,606461
C1040,6/1/2013,726745
C1040,7/1/2013,781529
C1040,8/1/2013,872438
C1040,9/1/2013,807870
C1040,10/1/2013,772763
C1040,11/1/2013,754214
C1040,12/1/2013,700554
C1040,1/1/2014,682116
C1040,2/1/2014,672729
C1040,3/1/2014,796998
C1040,4/1/2014,771408
C1040,5/1/2014,851697
C1040,6/1/2014,835199
C1040,7/1/2014,774328
C1040,8/1/2014,812665
C1040,9/1/2014,779153
C1040,10/1/2014,835650
C1040,11/1/2014,875511
C1040,12/1/2014,848945
C1040,1/1/2015,790364
C1040,2/1/2015,778351
C1040,3/1/2015,879530
C1040,4/1/2015,832303
C1040,5/1/2015,950228
C1040,6/1/2015,836630
C1040,7/1/2015,880354
C1040,8/1/2015,908929
C1040,9/1/2015,913971
C1040,10/1/2015,904169
C1040,11/1/2015,848763
C1040,12/1/2015,821480
C1040,1/1/2016,832840
C1040,2/1/2016,822861
C1040,3/1/2016,832327
C1040,4/1/2016,1015600
C1040,5/1/2016,932277
C1040,6/1/2016,845887
C1040,7/1/2016,895766
C1040,8/1/2016,811897
C1040,9/1/2016,835365
C1040,10/1/2016,940804
C1040,11/1/2016,882598
C1040,12/1/2016,911693
C1040,1/1/2017,881793
C1040,2/1/2017,814128
C1040,3/1/2017,925978
C1040,4/1/2017,956260
C1040,5/1/2017,978692
C1040,6/1/2017,969914
C1040,7/1/2017,969638
C1041,12/1/2016,1166
C1041,1/1/2017,322
C1041,2/1/2017,235
C1041,3/1/2017,216
C1041,4/1/2017,301
C1041,5/1/2017,573
C1041,6/1/2017,168
C1041,7/1/2017,93
C1042,1/1/2013,0
C1042,2/1/2013,125204
C1042,3/1/2013,146956
C1042,4/1/2013,139921
C1042,5/1/2013,155352
C1042,6/1/2013,144889
C1042,7/1/2013,132038
C1042,8/1/2013,151156
C1042,9/1/2013,149731
C1042,10/1/2013,139720
C1042,11/1/2013,144864
C1042,12/1/2013,159989
C1042,1/1/2014,147443
C1042,2/1/2014,133288
C1042,3/1/2014,160758
C1042,4/1/2014,143360
C1042,5/1/2014,163164
C1042,6/1/2014,165830
C1042,7/1/2014,146976
C1042,8/1/2014,147484
C1042,9/1/2014,137148
C1042,10/1/2014,134276
C1042,11/1/2014,165030
C1042,12/1/2014,257205
C1042,1/1/2015,226318
C1042,2/1/2015,207819
C1042,3/1/2015,262162
C1042,4/1/2015,255552
C1042,5/1/2015,280335
C1042,6/1/2015,255821
C1042,7/1/2015,269915
C1042,8/1/2015,264167
C1042,9/1/2015,258757
C1042,10/1/2015,253172
C1042,11/1/2015,243744
C1042,12/1/2015,285257
C1042,1/1/2016,247092
C1042,2/1/2016,245875
C1042,3/1/2016,242028
C1042,4/1/2016,271065
C1042,5/1/2016,283433
C1042,6/1/2016,228912
C1042,7/1/2016,250274
C1042,8/1/2016,240686
C1042,9/1/2016,242256
C1042,10/1/2016,259289
C1042,11/1/2016,250670
C1042,12/1/2016,307305
C1042,1/1/2017,245380
C1042,2/1/2017,222877
C1042,3/1/2017,340287
C1042,4/1/2017,269603
C1042,5/1/2017,265245
C1042,6/1/2017,332419
C1042,7/1/2017,265617
C1044,1/1/2013,82952
C1044,2/1/2013,79562
C1044,3/1/2013,91673
C1044,4/1/2013,78395
C1044,5/1/2013,78212
C1044,6/1/2013,85206
C1044,7/1/2013,81610
C1044,8/1/2013,81145
C1044,9/1/2013,80116
C1044,10/1/2013,81039
C1044,11/1/2013,76180
C1044,12/1/2013,79508
C1044,1/1/2014,78946
C1044,2/1/2014,76127
C1044,3/1/2014,83325
C1044,4/1/2014,81355
C1044,5/1/2014,77979
C1044,6/1/2014,73511
C1044,7/1/2014,80844
C1044,8/1/2014,82413
C1044,9/1/2014,81453
C1044,10/1/2014,78223
C1044,11/1/2014,80896
C1044,12/1/2014,95891
C1044,1/1/2015,85266
C1044,2/1/2015,76352
C1044,3/1/2015,90398
C1044,4/1/2015,80461
C1044,5/1/2015,86825
C1044,6/1/2015,85410
C1044,7/1/2015,92272
C1044,8/1/2015,95997
C1044,9/1/2015,93823
C1044,10/1/2015,108006
C1044,11/1/2015,97237
C1044,12/1/2015,109251
C1044,1/1/2016,115743
C1044,2/1/2016,104487
C1044,3/1/2016,111608
C1044,4/1/2016,152303
C1044,5/1/2016,114469
C1044,6/1/2016,108890
C1044,7/1/2016,110063
C1044,8/1/2016,99921
C1044,9/1/2016,95741
C1044,10/1/2016,99332
C1044,11/1/2016,91704
C1044,12/1/2016,102638
C1044,1/1/2017,103643
C1044,2/1/2017,91922
C1044,3/1/2017,103389
C1044,4/1/2017,104387
C1044,5/1/2017,94659
C1044,6/1/2017,91685
C1044,7/1/2017,94504
C1045,1/1/2013,201331
C1045,2/1/2013,192983
C1045,3/1/2013,229294
C1045,4/1/2013,211832
C1045,5/1/2013,219093
C1045,6/1/2013,225500
C1045,7/1/2013,216415
C1045,8/1/2013,219577
C1045,9/1/2013,218305
C1045,10/1/2013,209753
C1045,11/1/2013,206926
C1045,12/1/2013,268323
C1045,1/1/2014,209467
C1045,2/1/2014,195396
C1045,3/1/2014,216712
C1045,4/1/2014,204080
C1045,5/1/2014,219907
C1045,6/1/2014,234470
C1045,7/1/2014,228788
C1045,8/1/2014,240364
C1045,9/1/2014,217656
C1045,10/1/2014,230606
C1045,11/1/2014,234698
C1045,12/1/2014,285141
C1045,1/1/2015,223030
C1045,2/1/2015,204378
C1045,3/1/2015,246329
C1045,4/1/2015,213326
C1045,5/1/2015,240142
C1045,6/1/2015,222939
C1045,7/1/2015,213736
C1045,8/1/2015,248403
C1045,9/1/2015,230691
C1045,10/1/2015,231827
C1045,11/1/2015,226834
C1045,12/1/2015,286461
C1045,1/1/2016,228633
C1045,2/1/2016,219324
C1045,3/1/2016,242259
C1045,4/1/2016,353338
C1045,5/1/2016,254873
C1045,6/1/2016,210555
C1045,7/1/2016,228409
C1045,8/1/2016,210354
C1045,9/1/2016,199404
C1045,10/1/2016,204749
C1045,11/1/2016,203084
C1045,12/1/2016,269800
C1045,1/1/2017,211117
C1045,2/1/2017,198278
C1045,3/1/2017,226949
C1045,4/1/2017,229005
C1045,5/1/2017,228727
C1045,6/1/2017,207947
C1045,7/1/2017,216333
C1046,1/1/2014,92.33
C1046,11/1/2014,460.315
C1046,12/1/2014,1944.39
C1046,1/1/2015,132.182
C1046,2/1/2015,4.45
C1046,8/1/2015,1
C1046,11/1/2015,82.799
C1046,12/1/2015,2755.991
C1046,1/1/2016,75.688
C1046,2/1/2016,5.4750000000000005
C1046,11/1/2016,110.655
C1046,12/1/2016,1607.82
C1046,1/1/2017,67.53099999999999
C1046,3/1/2017,1.191
C1046,4/1/2017,6.118
C1046,5/1/2017,17.472
C1046,6/1/2017,5.170999999999999
C1046,7/1/2017,2.118
C1048,1/1/2013,76899
C1048,2/1/2013,76533
C1048,3/1/2013,92522
C1048,4/1/2013,86637
C1048,5/1/2013,88089
C1048,6/1/2013,88882
C1048,7/1/2013,89674
C1048,8/1/2013,91374
C1048,9/1/2013,78804
C1048,10/1/2013,66977
C1048,11/1/2013,67510
C1048,12/1/2013,83017
C1048,1/1/2014,62117
C1048,2/1/2014,60130
C1048,3/1/2014,68639
C1048,4/1/2014,64721
C1048,5/1/2014,64286
C1048,6/1/2014,63203
C1048,7/1/2014,67095
C1048,8/1/2014,89668
C1048,9/1/2014,85848
C1048,10/1/2014,93556
C1048,11/1/2014,89558
C1048,12/1/2014,115609
C1048,1/1/2015,88186
C1048,2/1/2015,84075
C1048,3/1/2015,100731
C1048,4/1/2015,97541
C1048,5/1/2015,103265
C1048,6/1/2015,93620
C1048,7/1/2015,101706
C1048,8/1/2015,107233
C1048,9/1/2015,101662
C1048,10/1/2015,115824
C1048,11/1/2015,108115
C1048,12/1/2015,132695
C1048,1/1/2016,107222
C1048,2/1/2016,106245
C1048,3/1/2016,121238
C1048,4/1/2016,132416
C1048,5/1/2016,121434
C1048,6/1/2016,106788
C1048,7/1/2016,116917
C1048,8/1/2016,109402
C1048,9/1/2016,104756
C1048,10/1/2016,113431
C1048,11/1/2016,125522
C1048,12/1/2016,146152
C1048,1/1/2017,108615
C1048,2/1/2017,102745
C1048,3/1/2017,115359
C1048,4/1/2017,117626
C1048,5/1/2017,111564
C1048,6/1/2017,110724
C1048,7/1/2017,116095
C1050,10/1/2015,29014
C1050,11/1/2015,27663
C1050,12/1/2015,28838
C1050,1/1/2016,29346
C1050,2/1/2016,25915
C1050,3/1/2016,27369
C1050,4/1/2016,27034
C1050,5/1/2016,27843
C1050,6/1/2016,23967
C1050,7/1/2016,25608
C1050,8/1/2016,24021
C1050,9/1/2016,23837
C1050,10/1/2016,26110
C1050,11/1/2016,30450
C1050,12/1/2016,26545
C1050,1/1/2017,26552
C1050,2/1/2017,21082
C1050,3/1/2017,23688
C1050,4/1/2017,24558
C1050,5/1/2017,23291
C1050,6/1/2017,22981
C1050,7/1/2017,23776
C1052,10/1/2015,30760
C1052,11/1/2015,24722
C1052,12/1/2015,26868
C1052,1/1/2016,23508
C1052,2/1/2016,23033
C1052,3/1/2016,26190
C1052,4/1/2016,26363
C1052,5/1/2016,24022
C1052,6/1/2016,22231
C1052,7/1/2016,24484
C1052,8/1/2016,21678
C1052,9/1/2016,20873
C1052,10/1/2016,28343
C1052,11/1/2016,22838
C1052,12/1/2016,26571
C1052,1/1/2017,23278
C1052,2/1/2017,22559
C1052,3/1/2017,24840
C1052,4/1/2017,24106
C1052,5/1/2017,22059
C1052,6/1/2017,20288
C1052,7/1/2017,21932
C1054,1/1/2013,5040
C1054,2/1/2013,5146
C1054,3/1/2013,6788
C1054,4/1/2013,7159
C1054,5/1/2013,6416
C1054,6/1/2013,6465
C1054,7/1/2013,5939
C1054,8/1/2013,5816
C1054,9/1/2013,5389
C1054,10/1/2013,5766
C1054,11/1/2013,5850
C1054,12/1/2013,6147
C1054,1/1/2014,4919
C1054,2/1/2014,5004
C1054,3/1/2014,5763
C1054,4/1/2014,5678
C1054,5/1/2014,7436
C1054,6/1/2014,7713
C1054,7/1/2014,7692
C1054,8/1/2014,7715
C1054,9/1/2014,6081
C1054,10/1/2014,5633
C1054,11/1/2014,5477
C1054,12/1/2014,5983
C1054,1/1/2015,5756
C1054,2/1/2015,5298
C1054,3/1/2015,6294
C1054,4/1/2015,5908
C1054,5/1/2015,6180
C1054,6/1/2015,5556
C1054,7/1/2015,5669
C1054,8/1/2015,5867
C1054,9/1/2015,5510
C1054,10/1/2015,5966
C1054,11/1/2015,5973
C1054,12/1/2015,6150
C1054,1/1/2016,5360
C1054,2/1/2016,5067
C1054,3/1/2016,6149
C1054,4/1/2016,9927
C1054,5/1/2016,8688
C1054,6/1/2016,7659
C1054,7/1/2016,10094
C1054,8/1/2016,10441
C1054,9/1/2016,10342
C1054,10/1/2016,11414
C1054,11/1/2016,10541
C1054,12/1/2016,12466
C1054,1/1/2017,10250
C1054,2/1/2017,9732
C1054,3/1/2017,10873
C1054,4/1/2017,11363
C1054,5/1/2017,10797
C1054,6/1/2017,10465
C1054,7/1/2017,10872
C1056,1/1/2013,24917
C1056,2/1/2013,24910
C1056,3/1/2013,28325
C1056,4/1/2013,26705
C1056,5/1/2013,27830
C1056,6/1/2013,27659
C1056,7/1/2013,27914
C1056,8/1/2013,27646
C1056,9/1/2013,31348
C1056,10/1/2013,56298
C1056,11/1/2013,35622
C1056,12/1/2013,33239
C1056,1/1/2014,25236
C1056,2/1/2014,24418
C1056,3/1/2014,29698
C1056,4/1/2014,26900
C1056,5/1/2014,26620
C1056,6/1/2014,24360
C1056,7/1/2014,25601
C1056,8/1/2014,26361
C1056,9/1/2014,26216
C1056,10/1/2014,52734
C1056,11/1/2014,30910
C1056,12/1/2014,34958
C1056,1/1/2015,25641
C1056,2/1/2015,25066
C1056,3/1/2015,28411
C1056,4/1/2015,25997
C1056,5/1/2015,28718
C1056,6/1/2015,27251
C1056,7/1/2015,27308
C1056,8/1/2015,29135
C1056,9/1/2015,27517
C1056,10/1/2015,60663
C1056,11/1/2015,36457
C1056,12/1/2015,38562
C1056,1/1/2016,29424
C1056,2/1/2016,28266
C1056,3/1/2016,29278
C1056,4/1/2016,36112
C1056,5/1/2016,31096
C1056,6/1/2016,27185
C1056,7/1/2016,29509
C1056,8/1/2016,27377
C1056,9/1/2016,31886
C1056,10/1/2016,55112
C1056,11/1/2016,38729
C1056,12/1/2016,41100
C1056,1/1/2017,29590
C1056,2/1/2017,27237
C1056,3/1/2017,29719
C1056,4/1/2017,31576
C1056,5/1/2017,37439
C1056,6/1/2017,30549
C1056,7/1/2017,30774
C1058,1/1/2013,99943
C1058,2/1/2013,103210
C1058,3/1/2013,125342
C1058,4/1/2013,117603
C1058,5/1/2013,127123
C1058,6/1/2013,116023
C1058,7/1/2013,84123
C1058,8/1/2013,71887
C1058,9/1/2013,90378
C1058,10/1/2013,118033
C1058,11/1/2013,108520
C1058,12/1/2013,157831
C1058,1/1/2014,104428
C1058,2/1/2014,70955
C1058,3/1/2014,115352
C1058,4/1/2014,124695
C1058,5/1/2014,119511
C1058,6/1/2014,110472
C1058,7/1/2014,113106
C1058,8/1/2014,124183
C1058,9/1/2014,115161
C1058,10/1/2014,115724
C1058,11/1/2014,117506
C1058,12/1/2014,172593
C1058,1/1/2015,114657
C1058,2/1/2015,112328
C1058,3/1/2015,127517
C1058,4/1/2015,134061
C1058,5/1/2015,134191
C1058,6/1/2015,118713
C1058,7/1/2015,135975
C1058,8/1/2015,134044
C1058,9/1/2015,137130
C1058,10/1/2015,132467
C1058,11/1/2015,130457
C1058,12/1/2015,164942
C1058,1/1/2016,117428
C1058,2/1/2016,118629
C1058,3/1/2016,146693
C1058,4/1/2016,147670
C1058,5/1/2016,147569
C1058,6/1/2016,140327
C1058,7/1/2016,142514
C1058,8/1/2016,133564
C1058,9/1/2016,131356
C1058,10/1/2016,132890
C1058,11/1/2016,154811
C1058,12/1/2016,201078
C1058,1/1/2017,133835
C1058,2/1/2017,126543
C1058,3/1/2017,136539
C1058,4/1/2017,163559
C1058,5/1/2017,215885
C1058,6/1/2017,140175
C1058,7/1/2017,158065
C1060,1/1/2013,62714
C1060,2/1/2013,64094
C1060,3/1/2013,75427
C1060,4/1/2013,70860
C1060,5/1/2013,80807
C1060,6/1/2013,78253
C1060,7/1/2013,63535
C1060,8/1/2013,59386
C1060,9/1/2013,57976
C1060,10/1/2013,70750
C1060,11/1/2013,77606
C1060,12/1/2013,112336
C1060,1/1/2014,64437
C1060,2/1/2014,78288
C1060,3/1/2014,88518
C1060,4/1/2014,76950
C1060,5/1/2014,79289
C1060,6/1/2014,71971
C1060,7/1/2014,79172
C1060,8/1/2014,79876
C1060,9/1/2014,76391
C1060,10/1/2014,77455
C1060,11/1/2014,84208
C1060,12/1/2014,124504
C1060,1/1/2015,80278
C1060,2/1/2015,82168
C1060,3/1/2015,93641
C1060,4/1/2015,87390
C1060,5/1/2015,94568
C1060,6/1/2015,82141
C1060,7/1/2015,84558
C1060,8/1/2015,89069
C1060,9/1/2015,82412
C1060,10/1/2015,119252
C1060,11/1/2015,116585
C1060,12/1/2015,167620
C1060,1/1/2016,110893
C1060,2/1/2016,101260
C1060,3/1/2016,107247
C1060,4/1/2016,116615
C1060,5/1/2016,116557
C1060,6/1/2016,110283
C1060,7/1/2016,114219
C1060,8/1/2016,103060
C1060,9/1/2016,101414
C1060,10/1/2016,111099
C1060,11/1/2016,121730
C1060,12/1/2016,173109
C1060,1/1/2017,107370
C1060,2/1/2017,100109
C1060,3/1/2017,121728
C1060,4/1/2017,127357
C1060,5/1/2017,109246
C1060,6/1/2017,100948
C1060,7/1/2017,91919
C1062,1/1/2013,65415
C1062,2/1/2013,70296
C1062,3/1/2013,86324
C1062,4/1/2013,78586
C1062,5/1/2013,78858
C1062,6/1/2013,82333
C1062,7/1/2013,86157
C1062,8/1/2013,85907
C1062,9/1/2013,83856
C1062,10/1/2013,83923
C1062,11/1/2013,83413
C1062,12/1/2013,105591
C1062,1/1/2014,74084
C1062,2/1/2014,75815
C1062,3/1/2014,90020
C1062,4/1/2014,85714
C1062,5/1/2014,88447
C1062,6/1/2014,86784
C1062,7/1/2014,89992
C1062,8/1/2014,95132
C1062,9/1/2014,90018
C1062,10/1/2014,92666
C1062,11/1/2014,92027
C1062,12/1/2014,118397
C1062,1/1/2015,87161
C1062,2/1/2015,85773
C1062,3/1/2015,104181
C1062,4/1/2015,94781
C1062,5/1/2015,100678
C1062,6/1/2015,92313
C1062,7/1/2015,98850
C1062,8/1/2015,102475
C1062,9/1/2015,97755
C1062,10/1/2015,101938
C1062,11/1/2015,99343
C1062,12/1/2015,120577
